#T/Gev	k/T	\Gamma/T
117	6.9	3.9114312e-2
117	7.	3.9113086e-2
117	7.1	3.9111911e-2
117	7.2	3.9110785e-2
117	7.3	3.9109705e-2
117	7.4	3.9108669e-2
117	7.5	3.9107675e-2
117	7.6	3.910672e-2
117	7.7	3.9105802e-2
117	7.8	3.9104919e-2
117	7.9	3.910407e-2
117	8.	3.9103252e-2
117	8.1	3.9102465e-2
117	8.2	3.9101706e-2
117	8.3	3.9100975e-2
117	8.4	3.910027e-2
117	8.5	3.9099589e-2
117	8.6	3.9098932e-2
117	8.7	3.9098298e-2
117	8.8	3.9097685e-2
117	8.9	3.9097093e-2
117	9.	3.909652e-2
117	9.1	3.9095966e-2
117	9.2	3.9095431e-2
117	9.3	3.9094912e-2
117	9.4	3.909441e-2
117	9.5	3.9093923e-2
117	9.6	3.9093452e-2
117	9.7	3.9092995e-2
117	9.8	3.9092552e-2
117	9.9	3.9092123e-2
117	10.	3.9091706e-2
117	10.1	3.9091301e-2
117	10.2	3.9090909e-2
117	10.3	3.9090528e-2
117	10.4	3.9090157e-2
117	10.5	3.9089797e-2
117	10.6	3.9089448e-2
117	10.7	3.9089108e-2
117	10.8	3.9088777e-2
117	10.9	3.9088456e-2
117	11.	3.9088143e-2
117	11.1	3.9087839e-2
117	11.2	3.9087542e-2
117	11.3	3.9087254e-2
117	11.4	3.9086973e-2
117	11.5	3.90867e-2
117	11.6	3.9086433e-2
117	11.7	3.9086173e-2
117	11.8	3.908592e-2
117	11.9	3.9085673e-2
117	12.	3.9085432e-2
116	0.1	3.9101014e-1
116	0.2	1.5552938e-1
116	0.3	9.1577686e-2
116	0.4	6.7170754e-2
116	0.5	5.5788313e-2
116	0.6	4.9745124e-2
116	0.7	4.6228234e-2
116	0.8	4.4036199e-2
116	0.9	4.2595164e-2
116	1.	4.1606607e-2
116	1.1	4.0904395e-2
116	1.2	4.0390868e-2
116	1.3	4.0005956e-2
116	1.4	3.9711273e-2
116	1.5	3.9481477e-2
116	1.6	3.9299363e-2
116	1.7	3.9152956e-2
116	1.8	3.9033743e-2
116	1.9	3.8935553e-2
116	2.	3.8853835e-2
116	2.1	3.8785184e-2
116	2.2	3.872701e-2
116	2.3	3.8677326e-2
116	2.4	3.8634584e-2
116	2.5	3.8597566e-2
116	2.6	3.8565308e-2
116	2.7	3.8537034e-2
116	2.8	3.8512121e-2
116	2.9	3.8490059e-2
116	3.	3.847043e-2
116	3.1	3.8452891e-2
116	3.2	3.8437153e-2
116	3.3	3.8422979e-2
116	3.4	3.8410167e-2
116	3.5	3.8398546e-2
116	3.6	3.8387972e-2
116	3.7	3.8378322e-2
116	3.8	3.836949e-2
116	3.9	3.8361385e-2
116	4.	3.8353928e-2
116	4.1	3.834705e-2
116	4.2	3.8340693e-2
116	4.3	3.8334804e-2
116	4.4	3.8329338e-2
116	4.5	3.8324254e-2
116	4.6	3.8319516e-2
116	4.7	3.8315094e-2
116	4.8	3.831096e-2
116	4.9	3.8307087e-2
116	5.	3.8303455e-2
116	5.1	3.8300044e-2
116	5.2	3.8296835e-2
116	5.3	3.8293813e-2
116	5.4	3.8290962e-2
116	5.5	3.8288271e-2
116	5.6	3.8285727e-2
116	5.7	3.8283319e-2
116	5.8	3.8281038e-2
116	5.9	3.8278875e-2
116	6.	3.8276821e-2
116	6.1	3.827487e-2
116	6.2	3.8273014e-2
116	6.3	3.8271247e-2
116	6.4	3.8269564e-2
116	6.5	3.8267959e-2
116	6.6	3.8266428e-2
116	6.7	3.8264965e-2
116	6.8	3.8263568e-2
116	6.9	3.8262231e-2
116	7.	3.8260951e-2
116	7.1	3.8259726e-2
116	7.2	3.8258552e-2
116	7.3	3.8257426e-2
116	7.4	3.8256346e-2
116	7.5	3.8255309e-2
116	7.6	3.8254313e-2
116	7.7	3.8253356e-2
116	7.8	3.8252435e-2
116	7.9	3.825155e-2
116	8.	3.8250697e-2
116	8.1	3.8249876e-2
116	8.2	3.8249085e-2
116	8.3	3.8248322e-2
116	8.4	3.8247587e-2
116	8.5	3.8246877e-2
116	8.6	3.8246192e-2
116	8.7	3.824553e-2
116	8.8	3.8244891e-2
116	8.9	3.8244274e-2
116	9.	3.8243677e-2
116	9.1	3.8243099e-2
116	9.2	3.824254e-2
116	9.3	3.8241999e-2
116	9.4	3.8241475e-2
116	9.5	3.8240968e-2
116	9.6	3.8240477e-2
116	9.7	3.824e-2
116	9.8	3.8239538e-2
116	9.9	3.823909e-2
116	10.	3.8238656e-2
116	10.1	3.8238234e-2
116	10.2	3.8237824e-2
116	10.3	3.8237427e-2
116	10.4	3.8237041e-2
116	10.5	3.8236665e-2
116	10.6	3.8236301e-2
116	10.7	3.8235946e-2
116	10.8	3.8235601e-2
116	10.9	3.8235266e-2
116	11.	3.823494e-2
116	11.1	3.8234622e-2
116	11.2	3.8234313e-2
116	11.3	3.8234013e-2
116	11.4	3.823372e-2
116	11.5	3.8233434e-2
116	11.6	3.8233156e-2
116	11.7	3.8232885e-2
116	11.8	3.8232621e-2
116	11.9	3.8232364e-2
116	12.	3.8232113e-2
115	0.1	3.9446114e-1
115	0.2	1.5771579e-1
115	0.3	9.2424646e-2
115	0.4	6.734206e-2
115	0.5	5.5599575e-2
115	0.6	4.9350106e-2
115	0.7	4.5707273e-2
115	0.8	4.3434163e-2
115	0.9	4.1938595e-2
115	1.	4.0911991e-2
115	1.1	4.0182402e-2
115	1.2	3.9648653e-2
115	1.3	3.9248461e-2
115	1.4	3.8942003e-2
115	1.5	3.8702975e-2
115	1.6	3.8513511e-2
115	1.7	3.8361173e-2
115	1.8	3.8237114e-2
115	1.9	3.8134921e-2
115	2.	3.8049864e-2
115	2.1	3.7978401e-2
115	2.2	3.791784e-2
115	2.3	3.7866114e-2
115	2.4	3.7821611e-2
115	2.5	3.7783068e-2
115	2.6	3.7749478e-2
115	2.7	3.7720036e-2
115	2.8	3.7694092e-2
115	2.9	3.7671116e-2
115	3.	3.7650674e-2
115	3.1	3.7632406e-2
115	3.2	3.7616016e-2
115	3.3	3.7601252e-2
115	3.4	3.7587907e-2
115	3.5	3.7575803e-2
115	3.6	3.7564789e-2
115	3.7	3.7554737e-2
115	3.8	3.7545537e-2
115	3.9	3.7537094e-2
115	4.	3.7529326e-2
115	4.1	3.7522162e-2
115	4.2	3.7515539e-2
115	4.3	3.7509404e-2
115	4.4	3.7503709e-2
115	4.5	3.7498413e-2
115	4.6	3.7493477e-2
115	4.7	3.748887e-2
115	4.8	3.7484562e-2
115	4.9	3.7480528e-2
115	5.	3.7476744e-2
115	5.1	3.747319e-2
115	5.2	3.7469847e-2
115	5.3	3.7466698e-2
115	5.4	3.7463728e-2
115	5.5	3.7460924e-2
115	5.6	3.7458273e-2
115	5.7	3.7455764e-2
115	5.8	3.7453388e-2
115	5.9	3.7451134e-2
115	6.	3.7448994e-2
115	6.1	3.7446961e-2
115	6.2	3.7445027e-2
115	6.3	3.7443186e-2
115	6.4	3.7441432e-2
115	6.5	3.743976e-2
115	6.6	3.7438164e-2
115	6.7	3.743664e-2
115	6.8	3.7435184e-2
115	6.9	3.7433791e-2
115	7.	3.7432458e-2
115	7.1	3.7431181e-2
115	7.2	3.7429958e-2
115	7.3	3.7428785e-2
115	7.4	3.7427659e-2
115	7.5	3.7426578e-2
115	7.6	3.742554e-2
115	7.7	3.7424543e-2
115	7.8	3.7423584e-2
115	7.9	3.7422661e-2
115	8.	3.7421772e-2
115	8.1	3.7420917e-2
115	8.2	3.7420092e-2
115	8.3	3.7419297e-2
115	8.4	3.7418531e-2
115	8.5	3.7417791e-2
115	8.6	3.7417077e-2
115	8.7	3.7416388e-2
115	8.8	3.7415722e-2
115	8.9	3.7415078e-2
115	9.	3.7414456e-2
115	9.1	3.7413854e-2
115	9.2	3.7413272e-2
115	9.3	3.7412708e-2
115	9.4	3.7412162e-2
115	9.5	3.7411634e-2
115	9.6	3.7411121e-2
115	9.7	3.7410625e-2
115	9.8	3.7410144e-2
115	9.9	3.7409677e-2
115	10.	3.7409224e-2
115	10.1	3.7408784e-2
115	10.2	3.7408357e-2
115	10.3	3.7407943e-2
115	10.4	3.7407541e-2
115	10.5	3.740715e-2
115	10.6	3.7406769e-2
115	10.7	3.74064e-2
115	10.8	3.7406041e-2
115	10.9	3.7405691e-2
115	11.	3.7405351e-2
115	11.1	3.7405021e-2
115	11.2	3.7404698e-2
115	11.3	3.7404385e-2
115	11.4	3.740408e-2
115	11.5	3.7403782e-2
115	11.6	3.7403493e-2
115	11.7	3.740321e-2
115	11.8	3.7402935e-2
115	11.9	3.7402667e-2
115	12.	3.7402405e-2
114	0.1	3.9759968e-1
114	0.2	1.598885e-1
114	0.3	9.3296996e-2
114	0.4	6.7544351e-2
114	0.5	5.5441293e-2
114	0.6	4.8984054e-2
114	0.7	4.5213899e-2
114	0.8	4.2858617e-2
114	0.9	4.1307678e-2
114	1.	4.024239e-2
114	1.1	3.9484939e-2
114	1.2	3.893059e-2
114	1.3	3.8514823e-2
114	1.4	3.8196356e-2
114	1.5	3.7947909e-2
114	1.6	3.7750943e-2
114	1.7	3.7592549e-2
114	1.8	3.7463542e-2
114	1.9	3.735726e-2
114	2.	3.7268791e-2
114	2.1	3.7194454e-2
114	2.2	3.7131454e-2
114	2.3	3.7077639e-2
114	2.4	3.7031338e-2
114	2.5	3.6991234e-2
114	2.6	3.6956282e-2
114	2.7	3.6925645e-2
114	2.8	3.6898647e-2
114	2.9	3.6874736e-2
114	3.	3.6853461e-2
114	3.1	3.683445e-2
114	3.2	3.681739e-2
114	3.3	3.6802025e-2
114	3.4	3.6788135e-2
114	3.5	3.6775536e-2
114	3.6	3.6764071e-2
114	3.7	3.6753608e-2
114	3.8	3.6744031e-2
114	3.9	3.6735242e-2
114	4.	3.6727156e-2
114	4.1	3.6719698e-2
114	4.2	3.6712804e-2
114	4.3	3.6706417e-2
114	4.4	3.6700489e-2
114	4.5	3.6694974e-2
114	4.6	3.6689836e-2
114	4.7	3.668504e-2
114	4.8	3.6680555e-2
114	4.9	3.6676355e-2
114	5.	3.6672415e-2
114	5.1	3.6668715e-2
114	5.2	3.6665234e-2
114	5.3	3.6661955e-2
114	5.4	3.6658863e-2
114	5.5	3.6655944e-2
114	5.6	3.6653184e-2
114	5.7	3.6650572e-2
114	5.8	3.6648097e-2
114	5.9	3.664575e-2
114	6.	3.6643522e-2
114	6.1	3.6641405e-2
114	6.2	3.6639392e-2
114	6.3	3.6637475e-2
114	6.4	3.6635649e-2
114	6.5	3.6633907e-2
114	6.6	3.6632246e-2
114	6.7	3.6630659e-2
114	6.8	3.6629142e-2
114	6.9	3.6627692e-2
114	7.	3.6626304e-2
114	7.1	3.6624974e-2
114	7.2	3.66237e-2
114	7.3	3.6622479e-2
114	7.4	3.6621307e-2
114	7.5	3.6620182e-2
114	7.6	3.6619101e-2
114	7.7	3.6618062e-2
114	7.8	3.6617063e-2
114	7.9	3.6616102e-2
114	8.	3.6615177e-2
114	8.1	3.6614286e-2
114	8.2	3.6613427e-2
114	8.3	3.6612599e-2
114	8.4	3.6611801e-2
114	8.5	3.6611031e-2
114	8.6	3.6610288e-2
114	8.7	3.660957e-2
114	8.8	3.6608876e-2
114	8.9	3.6608206e-2
114	9.	3.6607558e-2
114	9.1	3.6606931e-2
114	9.2	3.6606324e-2
114	9.3	3.6605737e-2
114	9.4	3.6605169e-2
114	9.5	3.6604619e-2
114	9.6	3.6604085e-2
114	9.7	3.6603568e-2
114	9.8	3.6603067e-2
114	9.9	3.660258e-2
114	10.	3.6602109e-2
114	10.1	3.6601651e-2
114	10.2	3.6601207e-2
114	10.3	3.6600775e-2
114	10.4	3.6600356e-2
114	10.5	3.6599949e-2
114	10.6	3.6599553e-2
114	10.7	3.6599168e-2
114	10.8	3.6598794e-2
114	10.9	3.659843e-2
114	11.	3.6598076e-2
114	11.1	3.6597731e-2
114	11.2	3.6597396e-2
114	11.3	3.659707e-2
114	11.4	3.6596752e-2
114	11.5	3.6596442e-2
114	11.6	3.659614e-2
114	11.7	3.6595846e-2
114	11.8	3.6595559e-2
114	11.9	3.659528e-2
114	12.	3.6595007e-2
113	0.1	4.0042041e-1
113	0.2	1.6204453e-1
113	0.3	9.419303e-2
113	0.4	6.7776352e-2
113	0.5	5.5312331e-2
113	0.6	4.8645871e-2
113	0.7	4.4747018e-2
113	0.8	4.2308461e-2
113	0.9	4.0701302e-2
113	1.	3.9596682e-2
113	1.1	3.881087e-2
113	1.2	3.8235537e-2
113	1.3	3.7803893e-2
113	1.4	3.7473178e-2
113	1.5	3.721512e-2
113	1.6	3.7010496e-2
113	1.7	3.6845918e-2
113	1.8	3.6711856e-2
113	1.9	3.6601397e-2
113	2.	3.6509441e-2
113	2.1	3.6432168e-2
113	2.2	3.6366673e-2
113	2.3	3.6310724e-2
113	2.4	3.6262583e-2
113	2.5	3.6220883e-2
113	2.6	3.6184538e-2
113	2.7	3.6152679e-2
113	2.8	3.6124602e-2
113	2.9	3.6099735e-2
113	3.	3.6077609e-2
113	3.1	3.6057836e-2
113	3.2	3.6040092e-2
113	3.3	3.602411e-2
113	3.4	3.6009662e-2
113	3.5	3.5996557e-2
113	3.6	3.5984632e-2
113	3.7	3.5973747e-2
113	3.8	3.5963785e-2
113	3.9	3.5954642e-2
113	4.	3.594623e-2
113	4.1	3.5938471e-2
113	4.2	3.5931299e-2
113	4.3	3.5924655e-2
113	4.4	3.5918487e-2
113	4.5	3.591275e-2
113	4.6	3.5907404e-2
113	4.7	3.5902414e-2
113	4.8	3.5897748e-2
113	4.9	3.5893378e-2
113	5.	3.5889279e-2
113	5.1	3.5885429e-2
113	5.2	3.5881807e-2
113	5.3	3.5878396e-2
113	5.4	3.5875178e-2
113	5.5	3.5872141e-2
113	5.6	3.5869269e-2
113	5.7	3.5866551e-2
113	5.8	3.5863976e-2
113	5.9	3.5861534e-2
113	6.	3.5859216e-2
113	6.1	3.5857013e-2
113	6.2	3.5854917e-2
113	6.3	3.5852923e-2
113	6.4	3.5851023e-2
113	6.5	3.5849211e-2
113	6.6	3.5847481e-2
113	6.7	3.584583e-2
113	6.8	3.5844252e-2
113	6.9	3.5842743e-2
113	7.	3.5841298e-2
113	7.1	3.5839915e-2
113	7.2	3.5838589e-2
113	7.3	3.5837318e-2
113	7.4	3.5836098e-2
113	7.5	3.5834927e-2
113	7.6	3.5833802e-2
113	7.7	3.5832721e-2
113	7.8	3.5831682e-2
113	7.9	3.5830681e-2
113	8.	3.5829719e-2
113	8.1	3.5828791e-2
113	8.2	3.5827898e-2
113	8.3	3.5827037e-2
113	8.4	3.5826206e-2
113	8.5	3.5825404e-2
113	8.6	3.5824631e-2
113	8.7	3.5823884e-2
113	8.8	3.5823162e-2
113	8.9	3.5822464e-2
113	9.	3.582179e-2
113	9.1	3.5821137e-2
113	9.2	3.5820506e-2
113	9.3	3.5819895e-2
113	9.4	3.5819304e-2
113	9.5	3.5818731e-2
113	9.6	3.5818176e-2
113	9.7	3.5817637e-2
113	9.8	3.5817116e-2
113	9.9	3.581661e-2
113	10.	3.5816119e-2
113	10.1	3.5815642e-2
113	10.2	3.581518e-2
113	10.3	3.5814731e-2
113	10.4	3.5814294e-2
113	10.5	3.5813871e-2
113	10.6	3.5813459e-2
113	10.7	3.5813058e-2
113	10.8	3.5812669e-2
113	10.9	3.581229e-2
113	11.	3.5811922e-2
113	11.1	3.5811563e-2
113	11.2	3.5811214e-2
113	11.3	3.5810874e-2
113	11.4	3.5810543e-2
113	11.5	3.5810221e-2
113	11.6	3.5809907e-2
113	11.7	3.5809601e-2
113	11.8	3.5809302e-2
113	11.9	3.5809011e-2
113	12.	3.5808728e-2
112	0.1	4.0291779e-1
112	0.2	1.6418092e-1
112	0.3	9.5111102e-2
112	0.4	6.8036868e-2
112	0.5	5.5211647e-2
112	0.6	4.8334558e-2
112	0.7	4.4305636e-2
112	0.8	4.178269e-2
112	0.9	4.011845e-2
112	1.	3.8973839e-2
112	1.1	3.815916e-2
112	1.2	3.7562449e-2
112	1.3	3.711462e-2
112	1.4	3.6771411e-2
112	1.5	3.6503544e-2
112	1.6	3.6291103e-2
112	1.7	3.6120209e-2
112	1.8	3.5980983e-2
112	1.9	3.5866256e-2
112	2.	3.5770737e-2
112	2.1	3.5690461e-2
112	2.2	3.5622416e-2
112	2.3	3.5564285e-2
112	2.4	3.5514262e-2
112	2.5	3.547093e-2
112	2.6	3.543316e-2
112	2.7	3.540005e-2
112	2.8	3.537087e-2
112	2.9	3.5345025e-2
112	3.	3.5322028e-2
112	3.1	3.5301475e-2
112	3.2	3.5283031e-2
112	3.3	3.5266418e-2
112	3.4	3.5251399e-2
112	3.5	3.5237776e-2
112	3.6	3.5225379e-2
112	3.7	3.5214063e-2
112	3.8	3.5203706e-2
112	3.9	3.5194201e-2
112	4.	3.5185455e-2
112	4.1	3.5177389e-2
112	4.2	3.5169932e-2
112	4.3	3.5163024e-2
112	4.4	3.5156611e-2
112	4.5	3.5150646e-2
112	4.6	3.5145087e-2
112	4.7	3.5139898e-2
112	4.8	3.5135047e-2
112	4.9	3.5130503e-2
112	5.	3.5126241e-2
112	5.1	3.5122237e-2
112	5.2	3.5118471e-2
112	5.3	3.5114924e-2
112	5.4	3.5111578e-2
112	5.5	3.5108419e-2
112	5.6	3.5105433e-2
112	5.7	3.5102607e-2
112	5.8	3.5099929e-2
112	5.9	3.5097389e-2
112	6.	3.5094979e-2
112	6.1	3.5092688e-2
112	6.2	3.5090509e-2
112	6.3	3.5088435e-2
112	6.4	3.5086458e-2
112	6.5	3.5084574e-2
112	6.6	3.5082776e-2
112	6.7	3.5081058e-2
112	6.8	3.5079417e-2
112	6.9	3.5077847e-2
112	7.	3.5076345e-2
112	7.1	3.5074906e-2
112	7.2	3.5073528e-2
112	7.3	3.5072206e-2
112	7.4	3.5070937e-2
112	7.5	3.5069719e-2
112	7.6	3.5068549e-2
112	7.7	3.5067425e-2
112	7.8	3.5066344e-2
112	7.9	3.5065304e-2
112	8.	3.5064302e-2
112	8.1	3.5063338e-2
112	8.2	3.5062409e-2
112	8.3	3.5061513e-2
112	8.4	3.5060649e-2
112	8.5	3.5059815e-2
112	8.6	3.505901e-2
112	8.7	3.5058233e-2
112	8.8	3.5057483e-2
112	8.9	3.5056757e-2
112	9.	3.5056056e-2
112	9.1	3.5055377e-2
112	9.2	3.5054721e-2
112	9.3	3.5054085e-2
112	9.4	3.505347e-2
112	9.5	3.5052874e-2
112	9.6	3.5052297e-2
112	9.7	3.5051737e-2
112	9.8	3.5051194e-2
112	9.9	3.5050668e-2
112	10.	3.5050157e-2
112	10.1	3.5049662e-2
112	10.2	3.5049181e-2
112	10.3	3.5048713e-2
112	10.4	3.504826e-2
112	10.5	3.5047819e-2
112	10.6	3.504739e-2
112	10.7	3.5046974e-2
112	10.8	3.5046569e-2
112	10.9	3.5046175e-2
112	11.	3.5045792e-2
112	11.1	3.5045419e-2
112	11.2	3.5045055e-2
112	11.3	3.5044702e-2
112	11.4	3.5044358e-2
112	11.5	3.5044022e-2
112	11.6	3.5043696e-2
112	11.7	3.5043377e-2
112	11.8	3.5043067e-2
112	11.9	3.5042765e-2
112	12.	3.504247e-2
111	0.1	4.0508608e-1
111	0.2	1.6629466e-1
111	0.3	9.6049612e-2
111	0.4	6.8324774e-2
111	0.5	5.5138275e-2
111	0.6	4.8049197e-2
111	0.7	4.388884e-2
111	0.8	4.1280386e-2
111	0.9	3.9558194e-2
111	1.	3.8372922e-2
111	1.1	3.7528858e-2
111	1.2	3.6910367e-2
111	1.3	3.6446036e-2
111	1.4	3.6090083e-2
111	1.5	3.5812205e-2
111	1.6	3.5591781e-2
111	1.7	3.5414437e-2
111	1.8	3.5269935e-2
111	1.9	3.5150846e-2
111	2.	3.5051684e-2
111	2.1	3.4968339e-2
111	2.2	3.4897687e-2
111	2.3	3.4837323e-2
111	2.4	3.4785376e-2
111	2.5	3.4740374e-2
111	2.6	3.4701147e-2
111	2.7	3.4666758e-2
111	2.8	3.4636448e-2
111	2.9	3.4609602e-2
111	3.	3.4585713e-2
111	3.1	3.4564362e-2
111	3.2	3.4545202e-2
111	3.3	3.4527943e-2
111	3.4	3.451234e-2
111	3.5	3.4498185e-2
111	3.6	3.4485305e-2
111	3.7	3.4473549e-2
111	3.8	3.4462788e-2
111	3.9	3.4452911e-2
111	4.	3.4443823e-2
111	4.1	3.4435442e-2
111	4.2	3.4427693e-2
111	4.3	3.4420515e-2
111	4.4	3.4413851e-2
111	4.5	3.4407652e-2
111	4.6	3.4401876e-2
111	4.7	3.4396484e-2
111	4.8	3.4391442e-2
111	4.9	3.438672e-2
111	5.	3.4382291e-2
111	5.1	3.437813e-2
111	5.2	3.4374216e-2
111	5.3	3.437053e-2
111	5.4	3.4367053e-2
111	5.5	3.436377e-2
111	5.6	3.4360666e-2
111	5.7	3.4357729e-2
111	5.8	3.4354946e-2
111	5.9	3.4352306e-2
111	6.	3.4349801e-2
111	6.1	3.434742e-2
111	6.2	3.4345155e-2
111	6.3	3.4342999e-2
111	6.4	3.4340945e-2
111	6.5	3.4338987e-2
111	6.6	3.4337117e-2
111	6.7	3.4335332e-2
111	6.8	3.4333627e-2
111	6.9	3.4331995e-2
111	7.	3.4330433e-2
111	7.1	3.4328938e-2
111	7.2	3.4327505e-2
111	7.3	3.4326131e-2
111	7.4	3.4324812e-2
111	7.5	3.4323546e-2
111	7.6	3.432233e-2
111	7.7	3.4321162e-2
111	7.8	3.4320038e-2
111	7.9	3.4318957e-2
111	8.	3.4317916e-2
111	8.1	3.4316913e-2
111	8.2	3.4315947e-2
111	8.3	3.4315016e-2
111	8.4	3.4314118e-2
111	8.5	3.4313251e-2
111	8.6	3.4312415e-2
111	8.7	3.4311607e-2
111	8.8	3.4310827e-2
111	8.9	3.4310073e-2
111	9.	3.4309344e-2
111	9.1	3.4308638e-2
111	9.2	3.4307956e-2
111	9.3	3.4307295e-2
111	9.4	3.4306656e-2
111	9.5	3.4306036e-2
111	9.6	3.4305436e-2
111	9.7	3.4304854e-2
111	9.8	3.430429e-2
111	9.9	3.4303743e-2
111	10.	3.4303212e-2
111	10.1	3.4302697e-2
111	10.2	3.4302197e-2
111	10.3	3.4301711e-2
111	10.4	3.4301239e-2
111	10.5	3.4300781e-2
111	10.6	3.4300336e-2
111	10.7	3.4299903e-2
111	10.8	3.4299482e-2
111	10.9	3.4299072e-2
111	11.	3.4298674e-2
111	11.1	3.4298286e-2
111	11.2	3.4297908e-2
111	11.3	3.4297541e-2
111	11.4	3.4297183e-2
111	11.5	3.4296835e-2
111	11.6	3.4296495e-2
111	11.7	3.4296164e-2
111	11.8	3.4295841e-2
111	11.9	3.4295527e-2
111	12.	3.429522e-2
110	0.1	4.0691941e-1
110	0.2	1.683827e-1
110	0.3	9.7006991e-2
110	0.4	6.8639006e-2
110	0.5	5.5091327e-2
110	0.6	4.7788951e-2
110	0.7	4.3495804e-2
110	0.8	4.0800716e-2
110	0.9	3.9019689e-2
110	1.	3.7793073e-2
110	1.1	3.6919098e-2
110	1.2	3.6278416e-2
110	1.3	3.579726e-2
110	1.4	3.5428304e-2
110	1.5	3.5140208e-2
110	1.6	3.4911633e-2
110	1.7	3.47277e-2
110	1.8	3.4577808e-2
110	1.9	3.445426e-2
110	2.	3.4351374e-2
110	2.1	3.4264891e-2
110	2.2	3.4191572e-2
110	2.3	3.4128925e-2
110	2.4	3.4075009e-2
110	2.5	3.4028299e-2
110	2.6	3.398758e-2
110	2.7	3.3951881e-2
110	2.8	3.3920416e-2
110	2.9	3.3892545e-2
110	3.	3.3867743e-2
110	3.1	3.3845575e-2
110	3.2	3.3825682e-2
110	3.3	3.3807761e-2
110	3.4	3.3791559e-2
110	3.5	3.3776862e-2
110	3.6	3.3763487e-2
110	3.7	3.3751279e-2
110	3.8	3.3740104e-2
110	3.9	3.3729847e-2
110	4.	3.3720409e-2
110	4.1	3.3711705e-2
110	4.2	3.3703658e-2
110	4.3	3.3696202e-2
110	4.4	3.3689281e-2
110	4.5	3.3682843e-2
110	4.6	3.3676844e-2
110	4.7	3.3671244e-2
110	4.8	3.3666007e-2
110	4.9	3.3661102e-2
110	5.	3.3656502e-2
110	5.1	3.365218e-2
110	5.2	3.3648115e-2
110	5.3	3.3644286e-2
110	5.4	3.3640674e-2
110	5.5	3.3637264e-2
110	5.6	3.363404e-2
110	5.7	3.3630989e-2
110	5.8	3.3628098e-2
110	5.9	3.3625356e-2
110	6.	3.3622753e-2
110	6.1	3.362028e-2
110	6.2	3.3617927e-2
110	6.3	3.3615688e-2
110	6.4	3.3613554e-2
110	6.5	3.361152e-2
110	6.6	3.3609578e-2
110	6.7	3.3607724e-2
110	6.8	3.3605951e-2
110	6.9	3.3604257e-2
110	7.	3.3602634e-2
110	7.1	3.3601081e-2
110	7.2	3.3599592e-2
110	7.3	3.3598164e-2
110	7.4	3.3596795e-2
110	7.5	3.3595479e-2
110	7.6	3.3594216e-2
110	7.7	3.3593002e-2
110	7.8	3.3591835e-2
110	7.9	3.3590711e-2
110	8.	3.358963e-2
110	8.1	3.3588588e-2
110	8.2	3.3587585e-2
110	8.3	3.3586617e-2
110	8.4	3.3585684e-2
110	8.5	3.3584784e-2
110	8.6	3.3583915e-2
110	8.7	3.3583076e-2
110	8.8	3.3582265e-2
110	8.9	3.3581481e-2
110	9.	3.3580724e-2
110	9.1	3.3579991e-2
110	9.2	3.3579282e-2
110	9.3	3.3578596e-2
110	9.4	3.3577931e-2
110	9.5	3.3577288e-2
110	9.6	3.3576664e-2
110	9.7	3.3576059e-2
110	9.8	3.3575473e-2
110	9.9	3.3574905e-2
110	10.	3.3574353e-2
110	10.1	3.3573818e-2
110	10.2	3.3573298e-2
110	10.3	3.3572794e-2
110	10.4	3.3572304e-2
110	10.5	3.3571828e-2
110	10.6	3.3571365e-2
110	10.7	3.3570915e-2
110	10.8	3.3570477e-2
110	10.9	3.3570052e-2
110	11.	3.3569638e-2
110	11.1	3.3569235e-2
110	11.2	3.3568843e-2
110	11.3	3.3568461e-2
110	11.4	3.3568089e-2
110	11.5	3.3567727e-2
110	11.6	3.3567374e-2
110	11.7	3.356703e-2
110	11.8	3.3566695e-2
110	11.9	3.3566368e-2
110	12.	3.356605e-2
109	0.1	4.0841182e-1
109	0.2	1.7044195e-1
109	0.3	9.7981696e-2
109	0.4	6.8978552e-2
109	0.5	5.5069974e-2
109	0.6	4.7553051e-2
109	0.7	4.3125767e-2
109	0.8	4.0342913e-2
109	0.9	3.8502159e-2
109	1.	3.7233508e-2
109	1.1	3.6329083e-2
109	1.2	3.5665791e-2
109	1.3	3.5167478e-2
109	1.4	3.4785256e-2
109	1.5	3.4486729e-2
109	1.6	3.424983e-2
109	1.7	3.4059165e-2
109	1.8	3.3903764e-2
109	1.9	3.3775659e-2
109	2.	3.3668966e-2
109	2.1	3.3579273e-2
109	2.2	3.3503226e-2
109	2.3	3.3438243e-2
109	2.4	3.3382313e-2
109	2.5	3.3333854e-2
109	2.6	3.3291609e-2
109	2.7	3.325457e-2
109	2.8	3.3221922e-2
109	2.9	3.3193002e-2
109	3.	3.3167265e-2
109	3.1	3.3144261e-2
109	3.2	3.3123616e-2
109	3.3	3.3105018e-2
109	3.4	3.3088203e-2
109	3.5	3.307295e-2
109	3.6	3.3059068e-2
109	3.7	3.3046396e-2
109	3.8	3.3034798e-2
109	3.9	3.3024152e-2
109	4.	3.3014355e-2
109	4.1	3.300532e-2
109	4.2	3.2996967e-2
109	4.3	3.2989228e-2
109	4.4	3.2982043e-2
109	4.5	3.297536e-2
109	4.6	3.2969133e-2
109	4.7	3.2963319e-2
109	4.8	3.2957882e-2
109	4.9	3.2952791e-2
109	5.	3.2948015e-2
109	5.1	3.2943528e-2
109	5.2	3.2939307e-2
